"x"
"1000"
"-1"
"400"
"5"
"1"
"MVN"
"Bspline"
"random"
"20"
"5"
"7"
"lasso"
"0.039"
"0.04"
"0.041"
"0.041"
"0.573"
"0.505"
"0.522"
"0.516"
"0.999"
"1"
"0.999"
"1"
"0.995"
"0.992"
"0.998"
"0.992"
"0.377"
"0.378"
"0.39"
"0.405"
"0.181"
"0.166"
"0.17"
"0.197"
"0.059"
"0.047"
"0.055"
"0.054"
"0.091"
"0.1"
"0.089"
"0.091"
"0.822"
"0.822"
"0.824"
"0.824"
"0.844"
"0.846"
"0.836"
"0.844"
"0.086"
"0.09"
"0.077"
"0.086"
"0.058"
"0.059"
"0.068"
"0.062"
