"x"
"1000"
"-1"
"400"
"4"
"1"
"MVN"
"Bspline"
"random"
"30"
"4"
"7"
"lasso"
"0.027"
"0.028"
"0.039"
"0.036"
"0.538"
"0.474"
"0.479"
"0.477"
"0.447"
"0.445"
"0.46"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0.572"
"0.597"
"0.599"
"0.578"
"0.6"
"0.616"
"0.601"
"0.208"
"0.216"
"0.205"
"0.199"
"0.212"
"0.224"
"0.221"
"0.18"
"0.211"
"0.05"
"0.054"
"0.056"
"0.047"
"0.056"
"0.06"
"0.052"
"0.058"
"0.039"
"0.054"
"0.046"
"0.696"
"0.701"
"0.713"
"0.71"
"0.71"
"0.694"
"0.681"
"0.156"
"0.161"
"0.192"
"0.16"
"0.172"
"0.146"
"0.168"
"0.053"
"0.046"
"0.05"
"0.043"
"0.047"
"0.049"
"0.041"
"0.054"
"0.031"
