"x"
"1000"
"-1"
"400"
"3"
"1"
"MVN"
"Bspline"
"random"
"50"
"3"
"7"
"lasso"
"0.042"
"0.035"
"0.046"
"0.029"
"0.408"
"0.361"
"0.368"
"0.341"
"0.351"
"0.342"
"0.346"
"0.359"
"0.353"
"0.36"
"0.337"
"0.336"
"0.365"
"0.352"
"0.354"
"0.336"
"0.352"
"0.341"
"0.321"
"0.355"
"0.339"
"0.359"
"0.349"
"0.361"
"0.343"
"0.351"
"0.341"
"0.319"
"0.351"
"0.333"
"0.355"
"0.362"
"0.389"
"0.38"
"0.347"
"0.384"
"0.396"
"0.388"
"0.349"
"0.381"
"0.399"
"0.385"
"0.389"
"0.366"
"0.363"
"0.4"
"0.374"
"0.372"
"0.345"
"0.351"
"0.052"
"0.053"
"0.053"
"0.049"
"0.096"
"0.069"
"0.094"
"0.093"
"0.096"
"0.089"
"0.088"
"0.104"
"0.096"
"0.078"
"0.085"
"0.075"
"0.083"
"0.075"
"0.102"
"0.091"
"0.08"
"0.081"
"0.107"
"0.1"
"0.099"
"0.092"
"0.088"
"0.098"
"0.088"
"0.084"
"0.081"
"0.103"
"0.091"
"0.076"
"0.08"
"0.095"
"0.137"
"0.126"
"0.127"
"0.115"
"0.128"
"0.1"
"0.112"
"0.12"
"0.12"
"0.131"
"0.116"
"0.127"
"0.118"
"0.127"
"0.126"
"0.135"
"0.118"
"0.1"
