"x"
"1000"
"-1"
"400"
"2"
"1"
"MVN"
"Bspline"
"random"
"50"
"2"
"7"
"lasso"
"0.039"
"0.038"
"0.043"
"0.04"
"0.46"
"0.416"
"0.421"
"0.392"
"0.392"
"0.406"
"0.399"
"0.423"
"0.403"
"0.418"
"0.427"
"0.415"
"0.412"
"0.42"
"0.399"
"0.419"
"0.38"
"0.432"
"0.411"
"0.415"
"0.425"
"0.393"
"0.406"
"0.423"
"0.41"
"0.424"
"0.437"
"0.433"
"0.439"
"0.405"
"0.438"
"0.408"
"0.38"
"0.405"
"0.379"
"0.439"
"0.404"
"0.483"
"0.413"
"0.435"
"0.261"
"0.267"
"0.295"
"0.274"
"0.278"
"0.255"
"0.258"
"0.272"
"0.282"
"0.286"
"0.051"
"0.057"
"0.049"
"0.046"
"0.467"
"0.387"
"0.445"
"0.429"
"0.412"
"0.43"
"0.431"
"0.419"
"0.445"
"0.426"
"0.421"
"0.438"
"0.405"
"0.452"
"0.424"
"0.424"
"0.416"
"0.403"
"0.409"
"0.445"
"0.421"
"0.407"
"0.417"
"0.425"
"0.398"
"0.446"
"0.454"
"0.435"
"0.453"
"0.456"
"0.431"
"0.437"
"0.396"
"0.409"
"0.4"
"0.412"
"0.423"
"0.415"
"0.414"
"0.399"
"0.058"
"0.046"
"0.053"
"0.048"
"0.057"
"0.031"
"0.046"
"0.04"
"0.043"
"0.054"
