"x"
"1000"
"-1"
"400"
"3"
"1"
"MVN"
"Bspline"
"random"
"30"
"3"
"7"
"lasso"
"0.037"
"0.032"
"0.043"
"0.049"
"0.803"
"0.721"
"0.745"
"0.74"
"0.717"
"0.724"
"0.727"
"0.705"
"0.72"
"0.718"
"0.721"
"0.722"
"0.723"
"0.734"
"0.746"
"0.743"
"0.732"
"0.745"
"0.735"
"0.716"
"0.707"
"0.727"
"0.732"
"0.729"
"0.738"
"0.729"
"0.751"
"0.743"
"0.726"
"0.715"
"0.047"
"0.05"
"0.05"
"0.044"
"0.229"
"0.189"
"0.203"
"0.181"
"0.194"
"0.186"
"0.181"
"0.174"
"0.196"
"0.202"
"0.189"
"0.204"
"0.203"
"0.163"
"0.199"
"0.184"
"0.168"
"0.165"
"0.204"
"0.151"
"0.186"
"0.182"
"0.154"
"0.205"
"0.181"
"0.192"
"0.178"
"0.179"
"0.155"
"0.183"
