"x"
"1000"
"-1"
"400"
"2"
"1"
"MVN"
"Bspline"
"random"
"20"
"2"
"7"
"lasso"
"0.047"
"0.049"
"0.053"
"0.043"
"0.975"
"0.942"
"0.961"
"0.939"
"0.959"
"0.945"
"0.946"
"0.956"
"0.948"
"0.937"
"0.946"
"0.955"
"0.956"
"0.954"
"0.947"
"0.955"
"0.965"
"0.966"
"0.966"
"0.97"
"0.043"
"0.051"
"0.067"
"0.067"
"0.962"
"0.948"
"0.955"
"0.96"
"0.955"
"0.944"
"0.95"
"0.959"
"0.946"
"0.946"
"0.943"
"0.945"
"0.959"
"0.94"
"0.958"
"0.949"
"0.042"
"0.042"
"0.026"
"0.041"
