"x"
"1000"
"-1"
"400"
"4"
"1"
"MVN"
"Bspline"
"random"
"40"
"4"
"7"
"lasso"
"0.035"
"0.04"
"0.039"
"0.028"
"0.31"
"0.258"
"0.264"
"0.276"
"0.258"
"0.249"
"0.252"
"0.263"
"0.248"
"0.243"
"1"
"0.999"
"0.998"
"0.999"
"0.999"
"0.999"
"0.995"
"0.998"
"0.997"
"0.998"
"0.483"
"0.471"
"0.451"
"0.473"
"0.469"
"0.507"
"0.461"
"0.473"
"0.498"
"0.481"
"0.12"
"0.12"
"0.107"
"0.12"
"0.101"
"0.117"
"0.114"
"0.123"
"0.13"
"0.127"
"0.058"
"0.056"
"0.058"
"0.049"
"0.047"
"0.055"
"0.046"
"0.046"
"0.046"
"0.042"
"0.047"
"0.055"
"0.053"
"0.041"
"0.423"
"0.444"
"0.422"
"0.41"
"0.433"
"0.41"
"0.424"
"0.447"
"0.439"
"0.436"
"0.116"
"0.13"
"0.125"
"0.122"
"0.114"
"0.117"
"0.112"
"0.123"
"0.106"
"0.113"
"0.045"
"0.057"
"0.046"
"0.043"
"0.047"
"0.061"
"0.047"
"0.044"
"0.046"
"0.057"
