"x"
"1000"
"-1"
"400"
"3"
"1"
"MVN"
"Bspline"
"random"
"40"
"3"
"7"
"lasso"
"0.042"
"0.031"
"0.052"
"0.044"
"0.556"
"0.505"
"0.472"
"0.513"
"0.49"
"0.52"
"0.462"
"0.504"
"0.479"
"0.461"
"0.476"
"0.506"
"0.506"
"0.458"
"0.47"
"0.516"
"0.487"
"0.487"
"0.487"
"0.502"
"0.51"
"0.494"
"0.477"
"0.48"
"0.498"
"0.487"
"0.497"
"0.526"
"0.504"
"0.539"
"0.506"
"0.501"
"0.511"
"0.493"
"0.512"
"0.533"
"0.485"
"0.543"
"0.517"
"0.499"
"0.053"
"0.05"
"0.057"
"0.049"
"0.134"
"0.118"
"0.118"
"0.108"
"0.124"
"0.114"
"0.107"
"0.112"
"0.102"
"0.114"
"0.132"
"0.115"
"0.102"
"0.119"
"0.124"
"0.127"
"0.114"
"0.115"
"0.129"
"0.111"
"0.104"
"0.134"
"0.11"
"0.124"
"0.131"
"0.117"
"0.13"
"0.142"
"0.142"
"0.132"
"0.15"
"0.14"
"0.123"
"0.131"
"0.144"
"0.152"
"0.147"
"0.137"
"0.146"
"0.153"
