"x"
"1000"
"-1"
"400"
"4"
"1"
"MVN"
"Bspline"
"random"
"10"
"4"
"7"
"lasso"
"0.043"
"0.042"
"0.049"
"0.042"
"1"
"1"
"1"
"1"
"0.916"
"0.916"
"0.998"
"0.996"
"1"
"0.998"
"0.05"
"0.044"
"0.05"
"0.048"
"0.975"
"0.964"
"1"
"1"
"0.897"
"0.897"
"0.93"
"0.923"
"0.929"
"0.914"
