"x"
"1000"
"-1"
"400"
"5"
"1"
"Mixture"
"Bspline"
"random"
"10"
"5"
"7"
"lasso"
"0.041"
"0.045"
"0.043"
"0.042"
"0.983"
"0.922"
"1"
"1"
"1"
"1"
"0.916"
"0.915"
"1"
"0.999"
"0.051"
"0.045"
"0.045"
"0.049"
"0.816"
"0.738"
"0.99"
"0.988"
"0.996"
"0.997"
"0.715"
"0.7"
"0.914"
"0.904"
