"x"
"1000"
"-1"
"400"
"2"
"1"
"MSN"
"Bspline"
"random"
"10"
"2"
"7"
"lasso"
"0.056"
"0.049"
"0.042"
"0.048"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0.051"
"0.042"
"0.053"
"0.049"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0.254"
"0.253"
