"x"
"1000"
"-1"
"400"
"3"
"1"
"Mixture"
"Bspline"
"random"
"10"
"3"
"7"
"lasso"
"0.038"
"0.04"
"0.037"
"0.044"
"1"
"1"
"1"
"1"
"1"
"0.999"
"1"
"1"
"1"
"1"
"0.059"
"0.058"
"0.06"
"0.047"
"0.898"
"0.853"
"0.859"
"0.676"
"0.688"
"0.687"
"0.922"
"0.927"
"0.933"
"0.937"
