"x"
"1000"
"-1"
"400"
"2"
"1"
"Mixture"
"Bspline"
"random"
"10"
"2"
"7"
"lasso"
"0.042"
"0.045"
"0.041"
"0.043"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0.048"
"0.051"
"0.047"
"0.04"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0.998"
"0.1"
"0.097"
