"x"
"1000"
"-1"
"400"
"2000"
"1"
"0.1"
"Bspline"
"2"
"7"
"lasso"
"0.065"
"0.055"
"1"
"1"
"1"
"1"
"0.049"
"0.046"
"1"
"1"
"0.028"
"0.099"
